Actual,Error,Item_id,Predicted,Store_id,Sum Actual,Sum Predicted
[0 0 0 0 0 0 1 0 1],50.0,228,[ 0.  0.  0.  0.  0.  0.  1.  0.  0.],1227,2,1.0
[1 3 1 1 0 3 1 2 3],153.333333333,228,[ 5.  5.  5.  6.  5.  3.  2.  4.  3.],1228,15,38.0
[2 4 0 0 1 1 0 0 4],66.6666666667,228,[ 3.  2.  2.  1.  1.  3.  1.  1.  6.],1230,12,20.0
[0 0 0 0 0 0],600.0,228,[ 1.  0.  1.  3.  1.  0.],1231,0,6.0
[0 0 0 0 0 0],-100.0,228,[ 1.  1.  1. -1. -3.  0.],1232,0,-1.0
[0],0.0,228,[ 0.],1233,0,0.0
[ 1  0  0 -1  1  0  1  3  0],40.0,228,[ 2.  1.  0.  0.  0.  2.  0.  2.  0.],1234,5,7.0
[0],0.0,228,[ 0.],1235,0,0.0
[1 0 0 2 1 0 3 4 4],20.0,228,[ 2.  1.  0.  4.  0.  1.  1.  2.  1.],1237,15,12.0
[0 0 0 0 0 0 0 0 0],300.0,228,[ 0.  0.  2.  0.  0.  1.  0.  0.  0.],1238,0,3.0
[ 2  3  3  1 -1  2  1  2  1],57.1428571429,228,[ 1.  2.  3.  2.  3.  1.  3.  2.  5.],1239,14,22.0
[1 0 1 2 0 1 2 0 1],150.0,228,[ 1.  3.  3.  3.  1.  2.  2.  2.  3.],1240,8,20.0
[1 0 0 0 1 0 1 0 1],75.0,228,[ 0.  0.  0.  0.  2.  1.  0.  0.  4.],1241,4,7.0
[1],100.0,228,[ 0.],1242,1,0.0
[1 0 0 0 0 2 1 1 1],33.3333333333,228,[-1.  0.  0.  0.  0.  1.  1.  1.  2.],1243,6,4.0
[0 1 1 0 3 0 2 1 2],70.0,228,[ 2.  1.  3.  1.  3.  1.  1.  1.  4.],1244,10,17.0
[0 0 1 3 2 0 0 2 1],144.444444444,228,[ 3.  3.  3.  3.  5.  2.  2.  0.  1.],1246,9,22.0
[0 1 1 1 1 0 0 0 0],150.0,228,[ 1.  0.  1.  2.  3.  1.  1.  1.  0.],1247,4,10.0
[ 2  0  0  1  1  1 -1  1  1],166.666666667,228,[ 0.  0.  1.  1.  4.  3.  4.  2.  1.],1248,6,16.0
[0 0 0 3 2 0 0 1 2],112.5,228,[ 2.  1.  2.  1.  3.  1.  3.  1.  3.],1250,8,17.0
[2 0 1 1 1 0 0 1 1],142.857142857,228,[ 5.  3.  2.  2.  1.  1.  1.  1.  1.],1251,7,17.0
[0 0 0 0 0 1 0 1 1],566.666666667,228,[ 2.  3.  2.  2.  2.  4.  2.  1.  2.],1252,3,20.0
[0 1 0 1 2 1 0 2 4],54.5454545455,228,[ 3.  2.  3.  1.  2.  2.  2.  2.  0.],1253,11,17.0
[5 5 5 2 0 0 0 0 0],82.3529411765,228,[ 2.  6.  3.  2.  1.  6.  3.  5.  3.],1254,17,31.0
[0 1 1 1 1 1 1 1 1],25.0,228,[ 0.  2.  1.  0.  1.  1.  1.  3.  1.],1255,8,10.0
[3 2 1 1 1 1 0 1 3],46.1538461538,228,[ 1.  2.  1.  1.  1.  1.  0.  0.  0.],1256,13,7.0
[0 0 0 1 0 1 1 1 1],20.0,228,[ 0.  0.  1.  0.  2.  1.  2.  0.  0.],1257,5,6.0
[0 0 0 0 0 0 0 0 0],200.0,228,[ 1.  0.  0.  0.  1.  0.  0.  0.  0.],1258,0,2.0
[3 5 0 0 2 1 2 2 1],37.5,228,[ 2.  2.  1.  4.  3.  1.  2.  4.  3.],1261,16,22.0
[1 1 0 0 1 1 1 2 2],33.3333333333,228,[ 0.  3.  1.  2.  1.  1.  0.  2.  2.],1262,9,12.0
[1],100.0,228,[ 0.],1263,1,0.0
[0 0 0 0 0 0 0 0 1],900.0,228,[ 0.  2.  0.  3.  2.  1.  0.  0.  2.],1264,1,10.0
[0],100.0,228,[ 1.],1265,0,1.0
[1 1 2 0 1 0 0 0 6],118.181818182,228,[ 2.  1.  6.  2.  3.  2.  4.  2.  2.],1266,11,24.0
[1],100.0,228,[ 0.],1267,1,0.0
[2 0 2 2 2 3 4 3 1],73.6842105263,228,[ 2.  2.  4.  7.  4.  4.  3.  3.  4.],1269,19,33.0
[0 0 0 0 0 0 1 1 2],50.0,228,[ 2.  0.  0.  0.  0.  1.  0.  2.  1.],1270,4,6.0
[0 0 1 0 0 0 1 0 0],50.0,228,[ 0.  0.  0.  1.  0.  1.  0.  0.  1.],1271,2,3.0
[1 1 1 1 1 0 1 1 1],37.5,228,[ 0.  1.  0.  0.  0.  1.  1.  1.  1.],1272,8,5.0
[0 0 0 0 0 0 0 0 0],300.0,228,[ 1.  0.  0.  0.  0.  1.  0.  0.  1.],1274,0,3.0
[2 0 0 1 0 0 3 1 1],87.5,228,[ 1.  0.  0.  0.  0.  0.  0.  0.  0.],1275,8,1.0
[0 0 0 0 0 0 0 0 0],0.0,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.],1276,0,0.0
[2 1 3 0 0 1 1 3 1],66.6666666667,228,[ 4.  1.  3.  2.  3.  2.  3.  1.  1.],1277,12,20.0
[0],0.0,228,[ 0.],1278,0,0.0
[0],0.0,228,[ 0.],1279,0,0.0
[0 0 1],100.0,228,[ 0.  0.  0.],1280,1,0.0
[1 2 1 0 1 0 0 0 1],33.3333333333,228,[ 0.  1.  0.  1.  0.  1.  0.  5.  0.],1281,6,8.0
[0 0 1 0 0 2 1 1 2],14.2857142857,228,[ 0.  1.  1.  0.  1.  1.  2.  1.  1.],1282,7,8.0
[1 1 1 0 0 5 3 4 0],73.3333333333,228,[ 1.  3.  1.  1.  1.  4.  3.  4.  8.],1283,15,26.0
[2],100.0,228,[ 0.],1284,2,0.0
[0 0 0 1],100.0,228,[ 1. -1.  0.  0.],1285,1,0.0
[0 6 0 1 3 1 3 1 2],58.8235294118,228,[ 3.  0.  0.  1.  1.  0.  1.  1.  0.],1286,17,7.0
[0 3 0 1 0 0 0 0 1],420.0,228,[ 2.  1.  1.  1.  2.  4.  2.  7.  6.],1287,5,26.0
[0 0 0 0 0 0 0 0 0],0.0,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.],1288,0,0.0
[2 0 0 1 0 1 2 1 2],200.0,228,[ 3.  5.  2.  4.  1.  7.  2.  2.  1.],1289,9,27.0
[9],100.0,228,[ 0.],1290,9,0.0
[1 0 1 2 0 1 2 1 1],222.222222222,228,[ 3.  3.  5.  2.  2.  5.  2.  4.  3.],1292,9,29.0
[1 1 2 2 1 1 1 0 3],100.0,228,[ 5.  4.  2.  1.  1.  2.  4.  3.  2.],1293,12,24.0
[1 2 0 0 0 1 1 5 1],127.272727273,228,[ 4.  3.  4.  3.  1.  2.  2.  5.  1.],1294,11,25.0
[0 7 1 1 2 0 1 1 1],7.14285714286,228,[ 2.  1.  0.  1.  0.  5.  2.  1.  1.],1296,14,13.0
[0 1 0 0 1 1 1 1 5],40.0,228,[ 0.  2.  1.  0.  0.  1.  1.  1.  0.],1297,10,6.0
[2 0 0 0 0 0 0 0 1],0.0,228,[ 0.  0.  0.  0.  1.  0.  1.  0.  1.],1298,3,3.0
[ 0  7  4  0 -1  4  3  1  3],19.0476190476,228,[ 3.  3.  4.  3.  2.  4.  1.  3.  2.],1299,21,25.0
[0],0.0,228,[ 0.],1300,0,0.0
[0 1 1 1 2 1 1 2 0],77.7777777778,228,[ 0.  0.  0.  0.  0.  0.  0.  1.  1.],1301,9,2.0
[2 0 5 1 1 1 2 2 0],121.428571429,228,[ 4.  6.  3.  2.  4.  6.  2.  2.  2.],1302,14,31.0
[0 3 1 0 2 3 2 0 1],50.0,228,[ 2.  2.  1.  1.  4.  3.  2.  2.  1.],1303,12,18.0
[0 2 1 0 2 0 1 1 0],171.428571429,228,[ 4.  1.  2.  4.  1.  1.  1.  1.  4.],1304,7,19.0
[0 0 0 1],900.0,228,[ 1.  2.  6.  1.],1305,1,10.0
[5 1 6 2 2 6 3 3 2],36.6666666667,228,[ 4.  3.  4.  4.  3.  5.  5.  6.  7.],1307,30,41.0
[ 0  0  0  0  0  0  0  1 -1],200.0,228,[ 0.  0.  1.  0.  0.  0.  1.  0.  0.],1308,0,2.0
[0 0 0 0 0 0 0 1 0],200.0,228,[ 1.  1.  0.  1.  0.  0.  0.  0.  0.],1309,1,3.0
[0 0 0 0 1 0 0 1 1],300.0,228,[ 2.  1.  0.  2.  1.  0.  1.  2.  3.],1312,3,12.0
[0 0 0 0 1 0 0 0 1],150.0,228,[ 0.  0.  0.  0.  0.  0.  0.  1.  4.],1313,2,5.0
[0 1 0 0 0 0 0 1 1],300.0,228,[ 1.  3.  0.  0.  0.  2.  2.  3.  1.],1314,3,12.0
[0 3 2 0 1 1 1 1 3],91.6666666667,228,[ 1.  5.  4.  2.  1.  2.  1.  4.  3.],1316,12,23.0
[1 0 0 0 0 1 1 1 2],66.6666666667,228,[ 1.  0.  0.  0.  1.  0.  0.  0.  0.],1317,6,2.0
[0 0 3 0 1 2 2 2 1],63.6363636364,228,[ 1.  1.  1.  2.  1.  1.  5.  3.  3.],1318,11,18.0
[0 0 1 1 2 0 0 1 2],42.8571428571,228,[ 0.  0.  0.  0.  1.  0.  1.  1.  1.],1319,7,4.0
[0 0 0 0 0 0 2 1 1],75.0,228,[ 1.  0.  1.  2.  0.  0.  1.  1.  1.],1320,4,7.0
[4 2 2 3 3 7 2 0 0],0.0,228,[ 2.  3.  1.  3.  2.  1.  3.  2.  6.],1321,23,23.0
[0 0 1 1 0 1 1 0 0],0.0,228,[ 0.  0.  0.  1.  1.  1.  0.  1.  0.],1323,4,4.0
[1 1 0 0 0 0 0 1 2],60.0,228,[ 0.  0.  0.  0.  1.  4.  1.  2.  0.],1324,5,8.0
[1 1 0 3 0 2 1 4 3],20.0,228,[ 2.  0.  2.  2.  0.  1.  2.  3.  0.],1325,15,12.0
[ 1  0  2  0  0  0  0 -1  1],66.6666666667,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  1.],1326,3,1.0
[4 1 0 0 0 0 1 3 1],90.0,228,[ 0.  2.  1.  3.  2.  4.  2.  3.  2.],1327,10,19.0
[4 0 1 1 1 1 1 3 4],62.5,228,[ 0.  2.  0.  1.  2.  1.  0.  0.  0.],1328,16,6.0
[1 0 0 0 0 0 0 0 1],0.0,228,[ 0.  0.  0.  0.  0.  0.  1.  0.  1.],1331,2,2.0
[0 0 2 0 1 0 0 0 1],75.0,228,[ 0.  0.  0.  2.  2.  1.  2.  0.  0.],1332,4,7.0
[0 0 0 0 0 1 0 0 0],0.0,228,[ 0.  0.  0.  0.  1.  0.  0.  0.  0.],1333,1,1.0
[1 0 1 0 0 0 0 0 1],0.0,228,[ 0.  0.  0.  0.  1.  1.  0.  1.  0.],1334,3,3.0
[1 0 0 0 0 0 0 0 0],400.0,228,[ 0.  0.  1.  0.  1.  2.  0.  1.  0.],1336,1,5.0
[0 1 0 1 0 0 1 1 1],240.0,228,[ 2.  1.  2.  2.  1.  2.  2.  2.  3.],1338,5,17.0
[2 1 1 1 0 0 0 1 0],50.0,228,[ 0.  0.  1.  0.  0.  0.  0.  1.  1.],1339,6,3.0
[1],100.0,228,[ 0.],1340,1,0.0
[1 0 0 0 1 0 0 0 2],325.0,228,[ 1.  1.  5.  2.  2.  1.  1.  1.  3.],1341,4,17.0
[1 0 2 0 0 0 0 0 1],350.0,228,[ 1.  1.  2.  1.  4.  2.  3.  2.  2.],1342,4,18.0
[2 0 0 1 1 0 1 2 1],37.5,228,[ 1.  0.  3.  0.  2.  1.  2.  1.  1.],1343,8,11.0
[1 2 1 2 0 1 1 2 4],57.1428571429,228,[ 0.  0.  0.  2.  2.  1.  1.  0.  0.],1344,14,6.0
[0 1 0 0 0 1 1 2 2],157.142857143,228,[ 1.  1.  1.  1.  1.  4.  6.  1.  2.],1345,7,18.0
[0 0 1 1 0 0 1 1 3],0.0,228,[ 0.  1.  0.  0.  3.  1.  2.  0.  0.],1346,7,7.0
[-2  2  0  1  4  1  1  3  1],172.727272727,228,[ 2.  2.  3.  2.  3.  6.  5.  3.  4.],1347,11,30.0
[1],100.0,228,[ 0.],1348,1,0.0
[3 0 2 1 0 1 2 2 1],191.666666667,228,[ 7.  3.  6.  3.  3.  3.  5.  4.  1.],1349,12,35.0
[0 0 1 0 0 1 0 0 1],0.0,228,[ 0.  0.  1.  0.  0.  0.  0.  0.  2.],1350,3,3.0
[0 0 2 0 0 1 2 1 1],14.2857142857,228,[ 0.  1.  2.  1.  0.  0.  2.  1.  1.],1351,7,8.0
[0 0 1 0 0 0 1 1 1],450.0,228,[ 1.  2.  3.  3.  2.  3.  2.  2.  4.],1352,4,22.0
[0 0 0 0 0 0 0 0 0],100.0,228,[ 1.  0.  0.  0.  0.  0.  0.  0.  0.],1353,0,1.0
[1],100.0,228,[ 0.],1354,1,0.0
[0 3 2 1 1 0 2 1 1],63.6363636364,228,[ 1.  0.  1.  0.  1.  1.  0.  0.  0.],1355,11,4.0
[1 0 3 1 2 1 1 1 3],100.0,228,[ 6.  4.  2.  3.  1.  1.  3.  5.  1.],1357,13,26.0
[1 3 1 1 3 2 4 2 0],82.3529411765,228,[ 8.  4.  4.  4.  2.  3.  2.  2.  2.],1358,17,31.0
[2 2 2 1 4 2 1 5 5],12.5,228,[ 1.  3.  1.  3.  5.  3.  4.  3.  4.],1359,24,27.0
[0 1 0 0 0 0 1 2 1],220.0,228,[ 3.  0.  2.  2.  1.  3.  2.  2.  1.],1360,5,16.0
[2 0 3 2 1 1 2 1 1],107.692307692,228,[ 1.  4.  2.  1.  4.  6.  5.  2.  2.],1361,13,27.0
[0 0 0 0 0 0 0 0 0],700.0,228,[ 0.  0.  2.  0.  3.  0.  1.  0.  1.],1362,0,7.0
[0],0.0,228,[ 0.],1363,0,0.0
[0 1 2 0 0 0 0 1 1],40.0,228,[ 0.  0.  0.  0.  1.  1.  1.  0.  0.],1364,5,3.0
[0 0 1 6 3 5 1 2 0],100.0,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.],1366,18,0.0
[2 0 1 0 0 0 0 0 1],50.0,228,[ 0.  0.  0.  0.  1.  0.  0.  0.  1.],1367,4,2.0
[0 0 0 1 1 1 2 3 3],118.181818182,228,[ 1.  1.  3.  1.  4.  2.  5.  4.  3.],1368,11,24.0
[0 1 0 0 0 0 0 1 0],100.0,228,[ 2.  1.  1.  0.  0.  0.  0.  0.  0.],1369,2,4.0
[0 0 0 0 0 0 1 0 0],100.0,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.],1370,1,0.0
[1 0 0 1 0 1 0 1 1],100.0,228,[ 4.  0.  0.  0.  2.  0.  1.  0.  3.],1371,5,10.0
[0 0 0 0 0 0 0 0 1],100.0,228,[ 0.  0.  0.  0.  0.  0.  0.  1.  1.],1372,1,2.0
[0 3 2 0 4 0 0 0 0],166.666666667,228,[ 4.  2.  1.  4.  3.  3.  3.  1.  3.],1373,9,24.0
[2 5 2 0 1 0 1 1 1],100.0,228,[ 2.  2.  5.  1.  3.  5.  4.  4.  0.],1374,13,26.0
[2 1 0 1 1 0 3 1 2],181.818181818,228,[ 2.  2.  3.  2.  8.  8.  4.  1.  1.],1376,11,31.0
[2 0 0 0 1 1 1 2 1],275.0,228,[ 3.  5.  4.  3.  3.  3.  5.  3.  1.],1377,8,30.0
[1 2 1 1 0 1 0 0 1],57.1428571429,228,[ 0.  2.  1.  0.  0.  0.  0.  0.  0.],1378,7,3.0
[3 0 1 0 1 6 3 1 1],37.5,228,[ 1.  5.  3.  2.  3.  2.  2.  3.  1.],1379,16,22.0
[0 0 1 0 0 0 0 0 0],500.0,228,[ 1.  1.  0.  0.  0.  0.  2.  1.  1.],1380,1,6.0
[1],100.0,228,[ 0.],1381,1,0.0
[0],0.0,228,[ 0.],1382,0,0.0
[0 0 0 0 0 0 0 0 1],300.0,228,[ 1.  0.  0.  0.  0.  0.  1.  1.  1.],1383,1,4.0
[2 3 2 1 2 7 6 4 3],13.3333333333,228,[ 4.  3.  2.  4.  2.  2.  6.  2.  1.],1384,30,26.0
[1],100.0,228,[ 0.],1385,1,0.0
[0 1 1 0 0 1 1 1 1],50.0,228,[ 2.  0.  1.  0.  0.  0.  0.  0.  0.],1386,6,3.0
[2 2 1 0 0 0 2 1 1],55.5555555556,228,[ 2.  0.  0.  0.  1. -1.  0.  1.  1.],1387,9,4.0
[1 0 0 3 0 0 0 2 3],122.222222222,228,[ 1.  2.  2.  3.  1.  2.  3.  5.  1.],1388,9,20.0
[0 0 0 0 1 0 0 0 2],466.666666667,228,[ 0.  1.  0.  0.  0.  5.  2.  6.  3.],1389,3,17.0
[0 1 0 0 1 0 0 0 2],25.0,228,[ 0.  0.  0.  0.  1.  0.  2.  0.  0.],1390,4,3.0
[1 0 1 4 3 1 1 3 1],0.0,228,[ 1.  3.  1.  3.  3.  1.  1.  1.  1.],1393,15,15.0
[1 0 1 2 2 2 3 2 1],92.8571428571,228,[ 8.  3.  3.  4.  4.  2.  1.  1.  1.],1394,14,27.0
[0 0 0 0 0 0 0 0 1],300.0,228,[ 0.  0.  0.  0.  0.  4.  0.  0.  0.],1395,1,4.0
[0 1 2 1 0 0 0 0 0],175.0,228,[ 1.  1.  2.  1.  2.  1.  1.  1.  1.],1396,4,11.0
[0 1 0 0 0 0 0 0 2],66.6666666667,228,[ 1.  1.  0.  0.  0.  0.  1.  0.  2.],1397,3,5.0
[ 0  0  0  2  3 -1  2  0  1],71.4285714286,228,[ 2.  2.  0.  1.  1.  0.  1.  3.  2.],1398,7,12.0
[1 0 0 1 0 2 0 1 0],80.0,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  1.],1399,5,1.0
[2 2 0 2 1 2 4 0 1],64.2857142857,228,[ 4.  3.  2.  1.  3.  5.  3.  1.  1.],1400,14,23.0
[3 1 0 0 0 0 0 0 0],550.0,228,[ 4.  3.  4.  3.  3.  3.  4.  1.  1.],1401,4,26.0
[0 1 2 0 0 0 1 0 2],33.3333333333,228,[ 0.  0.  0.  0.  1.  0.  2.  1.  0.],1402,6,4.0
[0 0 0 0 0 0 0 0 0],100.0,228,[ 0.  0.  0.  0.  0.  1.  0.  0.  0.],1403,0,1.0
[0 0 2 2 1 0 2 1 1],0.0,228,[ 1.  1.  1.  1.  1.  1.  1.  1.  1.],1404,9,9.0
[0],0.0,228,[ 0.],1405,0,0.0
[2 0 0 1 3 1 1 2 0],10.0,228,[ 3.  1.  0.  3.  2.  0.  0.  0.  0.],1406,10,9.0
[2 2 0 1 3 0 0 2 1],45.4545454545,228,[ 2.  2.  3.  1.  2.  1.  2.  1.  2.],1407,11,16.0
[1 1 0 0 1 0 1 0 1],20.0,228,[ 0.  0.  0.  0.  1.  0.  0.  0.  5.],1408,5,6.0
[1 2 3 1 0 1 1 1 1],54.5454545455,228,[ 0.  0.  1.  1.  0.  0.  1.  1.  1.],1409,11,5.0
[1 3 1 2 0 1 0 4 1],107.692307692,228,[ 5.  5.  4.  5.  4.  1.  1.  1.  1.],1410,13,27.0
[0 1 0 2 0 0 2 3 1],166.666666667,228,[ 6.  3.  3.  1.  1.  2.  3.  4.  1.],1411,9,24.0
[0 2 0 0 1 0 0 2 1],0.0,228,[ 0.  0.  0.  1.  1.  0.  1.  2.  1.],1412,6,6.0
[0 0 0 1 0 2 0 1 1],140.0,228,[ 0.  1.  1.  0.  1.  2.  2.  2.  3.],1414,5,12.0
[1 0 0 1 1 0 0 0 0],33.3333333333,228,[ 0.  0.  1.  1.  0.  0.  0.  0.  0.],1415,3,2.0
[0 0 1 0 1 1 0 0 3],266.666666667,228,[ 4.  3.  2.  2.  1.  3.  4.  1.  2.],1416,6,22.0
[ 0  0  0  0  0  0  0  0 11],81.8181818182,228,[ 0.  0.  0.  0.  0.  0.  0.  1.  1.],1417,11,2.0
[1],100.0,228,[ 0.],1418,1,0.0
[1 0 0 0 0 0 0 1 0],200.0,228,[ 1.  0.  1.  0.  0.  1.  2.  0.  1.],1419,2,6.0
[0],0.0,228,[ 0.],1420,0,0.0
[0 0 0 0 0 1 0 0 0],400.0,228,[ 1.  0.  0.  1.  0.  1.  1.  0.  1.],1421,1,5.0
[0 0 1 0 0 0 0 0 0],900.0,228,[ 2.  0.  0.  1.  1.  1.  3.  1.  1.],1422,1,10.0
[1 3 4 0 2 0 0 2 2],64.2857142857,228,[ 2.  3.  5.  2.  3.  1.  4.  1.  2.],1423,14,23.0
[4 1 1 1 0 1 0 2 1],109.090909091,228,[ 5.  2.  3.  2.  2.  2.  5.  1.  1.],1424,11,23.0
[12],100.0,228,[ 0.],1425,12,0.0
[0],0.0,228,[ 0.],1426,0,0.0
[ 0  4  3  1  2  1  0 -1  1],27.2727272727,228,[ 1.  1.  1.  1.  2.  2.  3.  2.  1.],1427,11,14.0
[0 0 0 0 2 0 1 1 1],40.0,228,[ 1.  0.  0.  0.  0.  0.  1.  1.  0.],1428,5,3.0
[1 0 0 1 0 1 1 1 1],33.3333333333,228,[ 0.  1.  1.  2.  1.  1.  1.  1.  0.],1429,6,8.0
[0],0.0,228,[ 0.],1430,0,0.0
[2],100.0,228,[ 0.],1431,2,0.0
[0 0 0 2 2 0 0 4 1],22.2222222222,228,[ 1.  1.  1.  2.  2.  0.  0.  0.  0.],1432,9,7.0
[0 0 0 0 0 0 0 0 0],100.0,228,[ 0.  0.  1.  0.  0.  0.  0.  0.  0.],1433,0,1.0
[1 5 0 0 2 0 2 1 1],33.3333333333,228,[ 1.  3.  0.  0.  0.  1.  4.  2.  5.],1434,12,16.0
[0 0 2 0 3 1 1 1 1],66.6666666667,228,[ 0.  0.  0.  1.  6.  3.  1.  3.  1.],1435,9,15.0
[0],0.0,228,[ 0.],1437,0,0.0
[3 0 0 0 0 1 0 1 1],366.666666667,228,[ 4.  2.  5.  7.  2.  2.  4.  1.  1.],1438,6,28.0
[1 0 1 2 2 0 3 0 0],100.0,228,[ 6.  1.  2.  1.  2.  1.  2.  1.  2.],1439,9,18.0
[0 1 0 2 0 1 1 2 3],160.0,228,[ 1.  3.  2.  7.  5.  1.  4.  2.  1.],1441,10,26.0
[0 0 0 1 0 2 1 0 0],75.0,228,[ 1.  0.  0.  0.  0.  0.  0.  0.  0.],1442,4,1.0
[0],100.0,228,[ 1.],1443,0,1.0
[1 1 2 0 3 0 0 0 0],42.8571428571,228,[ 0.  0.  0.  2.  0.  0.  1.  1.  0.],1444,7,4.0
[1 0 0 1 0 0 0 0 2],75.0,228,[ 3.  0.  1.  0.  0.  0.  1.  1.  1.],1445,4,7.0
[1],100.0,228,[ 0.],1446,1,0.0
[ 0  2 -2  0  2],0.0,228,[ 0.  1.  0.  1.  0.],1447,2,2.0
[2 0 0 1 2 0 0 3 1],22.2222222222,228,[ 1.  0.  2.  1.  1.  0.  2.  4.  0.],1448,9,11.0
[0 0 0 1 0 0 0 1 1],133.333333333,228,[ 0.  0.  0.  0.  2.  0.  1.  3.  1.],1449,3,7.0
[0 0 0 0 0 0 0 0 0],500.0,228,[ 3.  0.  1.  0.  0.  0.  0.  0.  1.],1450,0,5.0
[0 0 0 0 0 0 1 1 1],33.3333333333,228,[ 0.  0.  0.  2.  0.  0.  0.  0.  0.],1451,3,2.0
[0 0 0 0 0 2 2 0 4],12.5,228,[ 1.  0.  3.  0.  0.  0.  0.  2.  1.],1452,8,7.0
[0 1 2 1 1 1 0 0 0],233.333333333,228,[ 1.  4.  2.  2.  3.  1.  3.  3.  1.],1456,6,20.0
[0 0 0 0 0 0 0 0 0],600.0,228,[ 1.  0.  0.  0.  4.  0.  0.  0.  1.],1457,0,6.0
[0 3 2 0 1 2 1 1 2],158.333333333,228,[ 9.  3.  3.  3.  4.  3.  3.  2.  1.],1458,12,31.0
[0 0 0 0 0 0 1 0 0],100.0,228,[ 0.  0.  0.  0.  0.  0.  0.  1.  1.],1459,1,2.0
[5 1 0 1 1 3 2 2 0],93.3333333333,228,[ 3.  1.  7.  2.  2.  5.  5.  2.  2.],1460,15,29.0
[1 2 2 1 0 1 1 0 0],0.0,228,[ 1.  1.  2.  0.  0.  1.  0.  3.  0.],1461,8,8.0
[1 1 0 0 2 0 0 1 3],125.0,228,[ 1.  2.  1.  1.  5.  1.  5.  1.  1.],1462,8,18.0
[0],0.0,228,[ 0.],1463,0,0.0
[1 0 0 0 0 0 0 1 3],80.0,228,[ 0.  0.  0.  0.  0.  0.  0.  1.  0.],1464,5,1.0
[3 0 0 0 0 1 3 1 2],80.0,228,[ 1.  4.  1.  2.  3.  4.  0.  1.  2.],1465,10,18.0
[1],100.0,228,[ 0.],1466,1,0.0
[2 2 0 0 0 0 2 0 0],16.6666666667,228,[ 0.  0.  0.  0.  3.  0.  2.  1.  1.],1467,6,7.0
[0 0 0 0 0 0 0 1 0],0.0,228,[ 0.  0.  0.  1.  0.  0.  0.  0.  0.],1468,1,1.0
[1],100.0,228,[ 0.],1469,1,0.0
[1 0 0 0 0 3 0 0 0],275.0,228,[ 2.  1.  3.  1.  1.  2.  3.  1.  1.],1470,4,15.0
[0 1 0 2 1 0 0 0 2],33.3333333333,228,[ 0.  1.  3.  2.  2.  0.  0.  0.  0.],1471,6,8.0
[1],100.0,228,[ 0.],1472,1,0.0
[0 1 1 0 0 0 1 1 1],0.0,228,[ 3.  2.  0.  0.  0.  0.  0.  0.  0.],1473,5,5.0
[0 0 0 1 0 1 0 0 2],50.0,228,[ 0.  0.  1.  0.  1.  0.  0.  0.  0.],1474,4,2.0
[1 1 1 1 2 0 2 0 1],33.3333333333,228,[ 0.  1.  1.  2.  2.  1.  0.  0. -1.],1476,9,6.0
[0 0 0 1 1 2 9 0 1],35.7142857143,228,[ 0.  1.  0.  3.  1.  1.  1.  1.  1.],1477,14,9.0
[1 0 2 1 0 0 1 2 1],112.5,228,[ 1.  3.  2.  1.  1.  3.  2.  2.  2.],1478,8,17.0
[0 2 2 0 1 1 2 0 1],55.5555555556,228,[ 0.  0.  3.  1.  0.  0.  0.  0.  0.],1479,9,4.0
[3 4 2 3 0 0 1 4 1],38.8888888889,228,[ 2.  2.  2.  1.  3.  0.  1.  0.  0.],1480,18,11.0
[0 1 2 2 1 1 0 2 4],7.69230769231,228,[ 3.  1.  2.  1.  3.  1.  1.  1.  1.],1481,13,14.0
[2 1 1 2 2 1 0 1 1],109.090909091,228,[ 5.  1.  1.  5.  4.  3.  1.  2.  1.],1482,11,23.0
[1 2 0 1 0 0 0 0 1],20.0,228,[ 1.  0.  0.  1.  2.  0.  1.  0.  1.],1483,5,6.0
[0 0 0 0 1 0 2 1 1],60.0,228,[ 1.  2.  0.  0.  0.  2.  3.  0.  0.],1484,5,8.0
[0 0 0 0 2 2 0 0 0],125.0,228,[ 1.  0.  0.  0.  0.  3.  2.  1.  2.],1485,4,9.0
[0 0 3 1 3 1 0 0 1],111.111111111,228,[ 1.  4.  1.  4.  2.  1.  3.  2.  1.],1486,9,19.0
[1 1 1 0 0 1 0 0 0],25.0,228,[ 0.  0.  1.  0.  0.  1.  1.  0.  0.],1487,4,3.0
[0 0 2 0 1 0 2 1 1],14.2857142857,228,[ 0.  1.  1.  0.  0.  0.  2.  0.  2.],1488,7,6.0
[0 0 0 0 0 0 0 0 0],800.0,228,[ 1.  0.  2.  1.  0.  0.  0.  2.  2.],1490,0,8.0
[0 0 0 0 0 0 0 0 0],100.0,228,[ 0.  0.  1.  0.  0.  0.  0.  0.  0.],1492,0,1.0
NaN,No entries available,228,NaN,1493,Nan,Nan
[0],0.0,228,[ 0.],1494,0,0.0
[1 0 1 0 0 0 0 2 0],50.0,228,[ 1.  1.  0.  1.  1.  0.  0.  0.  2.],1496,4,6.0
[0],0.0,228,[ 0.],1497,0,0.0
