Actual,Error,Item_id,Predicted,Store_id
[ 1 -1  2  1  0  1  2  1  2],1.66666666667,228,[ 3.  1.  1.  1.  2.  4.  2.  5.  3.],359
[2 0 0 0 1 0 0 0 1],1.33333333333,228,[ 4.  3.  1.  1.  1.  1.  1.  1.  3.],360
[1 3 1 3 0 0 0 2 1],1.22222222222,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.],362
[0 0 1 0 1 0 0 1 1],1.88888888889,228,[ 1.  2.  1.  4.  4.  4.  1.  0.  0.],363
[0 0 0 0 0 0 2 0 0],1.66666666667,228,[ 4.  2.  2.  2.  1.  1.  1.  1.  1.],364
[1 2 3 0 1 1 0 1 1],1.33333333333,228,[ 2.  1.  2.  4.  3.  2.  2.  1.  1.],365
[1 0 1 0 0 0 0 3 1],0.777777777778,228,[ 0.  1.  0.  0.  0.  1.  2.  3.  0.],366
[0 3 0 3 0 0 0 0 1],1.44444444444,228,[ 1.  3.  3.  6.  3.  1.  1.  1.  1.],367
[0 4 3 0 2 3 2 0 8],2.88888888889,228,[ 6.  5.  4.  7.  3.  4.  1.  1.  1.],368
[0 0 0 0 0 0 0 3 3],0.888888888889,228,[ 0.  2.  0.  2.  1.  0.  0.  2.  5.],369
[0 3 0 3 0 0 0 0 1],1.33333333333,228,[ 2.  0.  2.  0.  0.  1.  0.  0.  0.],370
[0 2 1 1 0 0 0 0 1],1.77777777778,228,[ 4.  3.  3.  2.  3.  1.  1.  2.  2.],372
[4 1 3 3 3 0 1 0 1],1.44444444444,228,[ 2.  3.  3.  1.  2.  2.  1.  3.  2.],373
[0 1 1 0 1 1 1 2 1],3.22222222222,228,[ 2.  4.  3.  7.  4.  3.  6.  5.  3.],374
[0 0 2 0 0 1 1 1 2],1.77777777778,228,[ 5.  1.  2.  2.  3.  5.  1.  1.  1.],375
[0 0 1 0 1 0 0 0 1],0.555555555556,228,[ 0.  2.  0.  1.  1.  0.  0.  0.  0.],376
[0 1 0 0 0 0 1 0 0],0.444444444444,228,[ 0.  1.  0.  1. -1.  1.  1.  0.  1.],377
[0 1 0 0 1 0 0 0 1],1.0,228,[ 1.  0.  4.  0.  0.  0.  0. -1.  2.],380
[4 3 1 4 2 1 3 2 5],1.88888888889,228,[ 2.  2.  3.  3.  1.  3.  1.  5.  2.],381
[0 0 1 1 2 0 0 0 1],2.33333333333,228,[ 3.  1.  1.  4.  4.  1.  5.  4.  3.],383
[0 0 1 1 2 2 1 1 1],1.77777777778,228,[ 2.  1.  1.  2.  3.  2.  7.  3.  4.],384
[2 2 0 1 0 1 0 2 2],1.33333333333,228,[ 1.  1.  3.  3.  2.  1.  3.  2.  2.],385
[0 1 2 1 0 0 0 2 1],0.888888888889,228,[ 1.  1.  1.  1.  2.  1.  1.  3.  2.],386
[1 2 1 3 2 1 1 2 1],2.11111111111,228,[ 2.  1.  2.  1.  3.  3.  2.  8.  5.],387
[1 0 2 0 0 1 0 1 1],1.0,228,[ 2.  0.  0.  0.  2.  0.  1.  2.  0.],388
[4 1 1 1 1 0 0 1 2],1.11111111111,228,[ 0.  1.  0.  1.  1.  1.  1.  0.  0.],389
[0 0 0 0 0 0 1 3 2],3.11111111111,228,[  4.   1.   3.   4.   1.  10.   4.   2.   1.],390
[1 0 0 1 0 0 0 0 0],0.666666666667,228,[ 3.  0.  0.  0.  0.  0.  0.  1.  2.],391
[1 0 3 0 2 1 4 1 2],2.11111111111,228,[ 3.  3.  1.  2.  4.  3.  3.  3.  5.],392
[5 3 7 1 3 1 2 1 1],1.77777777778,228,[ 4.  1.  3.  4.  2.  6.  2.  1.  1.],393
[2 2 1 3 2 0 1 0 2],1.11111111111,228,[ 2.  3.  2.  2.  2.  2.  2.  3.  3.],394
[0 0 0 1 2 1 1 0 3],1.0,228,[ 0.  0.  1.  0.  0.  1.  1.  3.  1.],395
[0 0 0 0 0 1 1 0 1],0.666666666667,228,[ 0.  1.  1. -1.  0.  3.  1.  0.  0.],396
[0 0 1 1 1 1 1],1.14285714286,228,[ 2.  0.  0.  2.  1.  5.  1.],397
[ 0  2  0  2  3  1 -1  0  1],1.55555555556,228,[ 0.  3.  3.  4.  2.  3.  1.  3.  1.],398
[1 3 0 1 3 0 1 2 1],1.44444444444,228,[ 3.  3.  3.  3.  5.  1.  1.  3.  3.],399
[0 2 0 3 0 0 1 2 1],1.22222222222,228,[ 2.  3.  2.  2.  1.  2.  2.  1.  1.],400
[1 1 1 0 3 0 1 4 1],1.55555555556,228,[ 1.  1.  4.  2.  1.  2.  3.  2.  2.],401
[1 1 0 0 0 0 0 1 2],1.22222222222,228,[ 2.  3.  2.  1.  1.  1.  1.  2.  3.],402
[0 0 0 0 0 0 0 1 1],0.444444444444,228,[ 0.  0.  1.  1.  0.  0.  0.  0.  0.],403
[1 0 4 0 0 0 0 2 2],2.0,228,[ 4.  3.  1.  3.  2.  1.  3.  2.  2.],404
[0 0 0 0 2 3 1 1 3],1.22222222222,228,[ 0.  3.  1.  1.  1.  2.  2.  0.  1.],405
[1 1 1 1 2 1 0 1 1],2.66666666667,228,[ 2.  5.  2.  6.  4.  3.  4.  3.  4.],407
[0 0 0 0 1 0 0 1 2],0.555555555556,228,[ 1.  0.  1.  0.  0.  1.  0.  1.  1.],408
[0 0 0 0 0 0 1 0 1],0.888888888889,228,[ 1.  0.  0.  1.  2.  0.  0.  0.  4.],409
[1 2 0 1 1 0 0 0 2],0.888888888889,228,[ 1.  1.  3.  1.  1.  1.  1.  2.  2.],410
[ 2  5  0  2  0  4  0  4 -1],2.33333333333,228,[ 4.  4.  4.  4.  2.  3.  3.  3.  4.],411
[0 0 1 0 0 0 0 0 0],1.22222222222,228,[ 0.  0.  0.  1.  1.  1.  5.  1.  1.],412
[0 1 1 0 1 1 1 2 1],1.0,228,[ 1.  1.  0.  2.  0.  1.  2.  0.  0.],414
[0 3 1 0 1 1 2 1 1],2.77777777778,228,[  1.   1.   2.   3.   4.  11.   4.   2.   3.],415
[-2  0  0  0  0  0  0  1  1],3.0,228,[ 1.  4.  3.  5.  4.  3.  2.  3.  2.],416
[1 4 0 1 2 1 3 2 1],1.66666666667,228,[ 2.  3.  3.  1.  3.  3.  6.  4.  3.],417
[2 0 0 1 0 0 1 0 0],0.666666666667,228,[ 1.  1.  0.  0.  0.  0.  0.  0.  2.],418
[0 1 0 1 1 2 1 1 1],1.11111111111,228,[ 1.  0.  1.  1.  0.  1.  0.  5.  1.],419
[0 0 3 1 0 0 1 0 1],1.44444444444,228,[ 0.  4.  0.  0.  1.  1.  4.  0.  1.],420
[1 0 2 0 1 2 1 3 0],1.0,228,[ 0.  0.  0.  0.  0.  0.  2.  2.  1.],421
[0 1 1 1 0 0 0 2 1],1.55555555556,228,[ 3.  0.  0.  3.  2.  2.  0.  4.  0.],423
[0 0 0 0 0 0 1 1 1],0.555555555556,228,[ 1.  0.  0.  1.  1.  0.  1.  3.  1.],424
[2 5 2 1 2 0 0 0 1],1.0,228,[ 3.  4.  2.  3.  2.  3.  1.  1.  1.],426
[0 1 0 0 0 0 1 0 0],0.555555555556,228,[ 1.  1.  1.  0.  0.  0.  0.  1.  1.],427
[0 0 0 1 0 0 2 0 0],0.777777777778,228,[ 0.  1.  0.  0.  0.  1.  0.  2.  0.],428
[1 2 1 0 0 0 2 2 2],0.777777777778,228,[ 3.  3.  0.  1.  1.  0.  2.  1.  2.],429
[0 1 1 1 1 0 1 0 0],1.0,228,[ 1.  0.  1.  0.  0.  1.  3.  2.  0.],430
[0 2 2 1 2 0 1 1 3],1.11111111111,228,[ 2.  3.  4.  1.  2.  1.  2.  2.  5.],431
[0 0 0 1 0 0 1 2 1],0.777777777778,228,[ 0.  2.  0.  2.  0.  1.  2.  1.  0.],432
[2 2 1 1 0 0 0 2 1],0.888888888889,228,[ 0.  0.  0.  0.  0.  0.  0.  1.  2.],433
[0 0 0 0 0 0 0 0 0],0.222222222222,228,[ 0.  0.  0.  0.  0.  0.  1.  0.  1.],435
[1 2 0 0 3 1 4 0 1],1.77777777778,228,[ 2.  0.  0.  4.  0.  1.  0.  1.  0.],436
[0 2 1 0 2 0 1 1 0],1.33333333333,228,[ 1.  0.  0.  0.  0.  1.  0.  2.  3.],437
[0 0 0 0 0 0 1 1 1],0.777777777778,228,[ 0.  0.  1.  1.  2.  0.  1.  0.  3.],438
[0 3 3 0 0 0 1 1 1],2.0,228,[ 3.  2.  1.  2.  4.  2.  1.  5.  1.],439
[0 0 0 0 0 0 0 0 1],1.11111111111,228,[ 0.  1.  0.  3.  0.  3.  2.  1.  1.],440
[0 0 2 0 2 1 1 1 1],2.88888888889,228,[ 3.  3.  3.  5.  6.  8.  2.  2.  2.],441
[0 0 0 0 2 2 4 3 0],1.66666666667,228,[ 5.  1.  1.  2.  2.  3.  2.  1.  1.],442
[0 1 2 0 1 1 0 1 1],1.44444444444,228,[ 2.  1.  1.  2.  1.  4.  3.  3.  1.],443
[1 3 0 2 1 2 1 0 0],0.777777777778,228,[ 0.  2.  0.  0.  1.  0.  1.  0. -1.],444
[4 3 1 0 0 1 1 1 2],2.44444444444,228,[  4.   2.   2.   3.   5.   2.   1.  11.   3.],445
[0 0 1 0 0 2 0 0 1],1.11111111111,228,[ 1.  1.  1.  2.  1.  1.  1.  1.  3.],446
[ 1  0  0  1  1  0  1 -1  2],0.777777777778,228,[ 0.  1.  1.  1.  1.  2.  1.  0.  3.],447
[1 2 1 0 2 0 0 0 2],2.33333333333,228,[ 5.  2.  3.  3.  1.  3.  5.  2.  1.],448
[1 0 2 0 0 0 1 1 1],1.22222222222,228,[ 4.  1.  2.  1.  2.  2.  3.  1.  1.],449
[1 1 0 0 2 1 1 0 1],1.66666666667,228,[ 1.  2.  2.  4.  4.  4.  2.  2.  1.],450
[0 0 0 1 1 1 0 2 0],1.0,228,[ 1.  2.  1.  1.  1.  2.  1.  3.  2.],451
[0 0 0 0 0 1 0 2 1],2.22222222222,228,[ 6.  3.  5.  2.  1.  2.  1.  1.  1.],452
[2 1 0 1 0 1 0 1 0],0.555555555556,228,[ 1.  0.  0.  0.  0.  1.  1.  2.  0.],453
[3 0 0 2 0 1 2 0 0],1.0,228,[ 0.  0.  1.  1.  1.  3.  3.  0.  0.],454
[0 2 0 1 0 0 0 0 0],0.666666666667,228,[ 0.  0.  0.  0.  0.  1.  1.  0.  1.],455
[2 1 2 0 0 0 0 0 1],1.0,228,[ 2.  1.  1.  3.  1.  1.  0.  0.  4.],457
[1 1 0 1 0 0 0 1 0],0.222222222222,228,[ 1.  1.  0.  1.  0.  1.  0.  1.  1.],458
[2 4 1 4 0 0 0 1 0],1.88888888889,228,[ 7.  2.  1.  4.  7.  1.  1.  1.  1.],459
[1 1 0 0 0 1 0 1 2],1.0,228,[ 0.  1.  2.  0.  1.  2.  2.  1.  0.],461
[0 0 0 0 0 0 1 1 1],1.44444444444,228,[ 2.  2.  2.  0.  3.  1.  2.  1.  3.],463
[2 0 1 1 2 2 0 0 2],1.66666666667,228,[ 1.  2.  6.  1.  1.  4.  2.  2.  2.],464
[1 0 0 0 0 1 0 0 5],1.66666666667,228,[ 2.  1.  1.  1.  3.  3.  3.  2.  4.],465
[0 0 0 0 1 1 0 2 1],2.11111111111,228,[ 0.  2.  2.  1.  2.  3.  5.  5.  4.],466
[0 0 0 1 1 2 1 1 1],1.55555555556,228,[ 1.  0.  4.  3.  2.  1.  4.  1.  3.],468
[2 1 3 1 1 1 0 1 3],1.88888888889,228,[ 2.  4.  2.  2.  3.  3.  3.  6.  3.],471
[1 0 0 0 2 0 1 1 6],2.44444444444,228,[ 3.  1.  3.  3.  2.  2.  5.  3.  1.],472
[2 2 3 1 0 0 1 0 1],1.33333333333,228,[ 0.  1.  0.  0.  1.  0.  1.  1.  4.],473
[0 0 2 0 0 0 0 0 0],0.555555555556,228,[ 0.  0.  0.  0.  0.  2.  0.  1.  0.],474
[0 0 0 0 0 0 1 1 1],2.44444444444,228,[ 5.  2.  1.  5.  3.  5.  1.  2.  1.],475
[0 1 1 1 1 0 1 1 2],0.666666666667,228,[ 1.  1.  1.  1.  1.  2.  1.  3.  1.],476
[0 1 0 0 0 0 0 0 1],0.333333333333,228,[ 1.  0.  0.  0.  0.  0.  1.  0.  1.],477
[0 1 1 1 1 1 4 1 1],1.33333333333,228,[ 4.  2.  1.  2.  1.  1.  2.  5.  1.],478
[0 0 0 0 0 0 0 0 0],1.0,228,[ 1.  1.  1.  1.  1.  1.  1.  1.  1.],479
[ 1  0  1 -1  1  1  1  3  1],2.44444444444,228,[ 3.  4.  1.  2.  1.  2.  8.  6.  3.],480
[2 0 0 0 2 1 0 0 1],1.0,228,[ 0.  2.  1.  1.  1.  1.  0.  2.  1.],481
[2 3 0 1 0 1 1 1 1],0.666666666667,228,[ 2.  0.  0.  1.  1.  1.  2.  1.  0.],482
[0 2 1 1 0 0 0 0 1],0.888888888889,228,[ 1.  0.  2.  0.  0.  2.  0.  0.  0.],483
[2 2 0 1 0 0 0 2 3],0.777777777778,228,[ 1.  0.  0.  1.  1.  0.  1.  2.  1.],484
[0 1 0 1 0 3 0 0 5],2.44444444444,228,[ 7.  3.  3.  3.  2.  3.  1.  1.  1.],485
[0 0 0 0 0 0 0 0 0],0.555555555556,228,[ 0.  0.  0.  2.  0.  1.  1.  1.  0.],486
[0 2 1 3 0 0 0 0 0],1.44444444444,228,[ 2.  1.  0.  1.  2.  0.  1.  3.  1.],487
[2 0 0 1 0 0 1 1 2],0.777777777778,228,[ 0.  0.  0.  0.  0.  0.  2.  2.  0.],488
[0 0 0 1 0 0 0 0 0],0.333333333333,228,[ 0.  1. -1.  1.  0.  1.  0.  0.  0.],489
[4 0 1 1 0 0 0 0 0],1.77777777778,228,[ 3.  3.  3.  3.  2.  1.  2.  2.  1.],490
[ 0  0  0  0  0  0  2 -1  1],2.22222222222,228,[ 6.  3.  1.  2.  1.  2.  1.  3.  1.],491
[2 4 1 3 1 2 2 1 2],0.888888888889,228,[ 2.  3.  2.  2.  1.  3.  4.  2.  1.],492
[0 1 1 0 0 1 3 1 2],1.77777777778,228,[ 1.  4.  3.  3.  3.  1.  2.  3.  3.],494
[0 0 1 0 0 0 0 0 2],0.222222222222,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  1.],495
[0 0 1 0 0 0 0 0 0],0.222222222222,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  1.],496
[0 0 0 0 0 0 0 1 1],0.111111111111,228,[ 1.  0.  0.  0.  0.  0.  0.  1.  1.],497
[4 1 0 0 0 1 0 2 3],1.77777777778,228,[ 1.  2.  3.  2.  2.  2.  1.  1.  1.],498
[0 0 0 0 0 0 0 1 1],0.333333333333,228,[ 0.  0.  1.  0.  0.  0.  1.  1.  0.],499
[0 0 0 0 0 0 1 0 0],0.555555555556,228,[ 1.  2.  0.  0.  0.  0.  0.  1.  0.],500
[0 0 0 1 0 0 0 0 0],0.222222222222,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  1.],501
[0 2 1 4 3 0 0 0 2],2.22222222222,228,[ 1.  3.  2.  7.  2.  6.  3.  3.  1.],502
[0 0 4 0 0 0 0 1 0],1.11111111111,228,[ 1.  0.  0.  0.  0.  1.  2.  1.  2.],503
[1 2 0 1 1 0 1 2 1],1.44444444444,228,[ 3.  3.  1.  2.  2.  5.  3.  2.  1.],504
[3 0 0 2 1 0 2 1 2],2.22222222222,228,[ 2.  3.  3.  2.  3.  3.  7.  3.  1.],505
[0 0 0 1 0 0 0 0 1],0.111111111111,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  1.],507
[3 0 4 0 2 1 1 1 2],1.66666666667,228,[ 3.  3.  2.  5.  2.  3.  2.  2.  1.],508
[1 0 1 0 1 3 1 1 2],2.0,228,[  1.   3.   4.   1.   2.   3.   2.  10.   2.],509
[1 0 0 0 0 0 0 0 1],0.222222222222,228,[ 1.  0.  0.  0.  0.  1.  0.  0.  0.],510
[2 1 0 1 1 0 1 1 2],0.888888888889,228,[ 0.  0.  0.  0.  2.  1.  1.  2.  1.],511
[ 0  1  0  0  2  1  1  1 -1],2.33333333333,228,[ 1.  3.  4.  1.  3.  6.  3.  2.  3.],512
[0 0 2 0 0 0 0 1 1],0.555555555556,228,[ 0.  0.  1.  1.  2.  0.  0.  1.  0.],513
[0 0 0 0 2 0 0 0 0],1.11111111111,228,[ 0.  2.  0.  0.  0.  1.  0.  2.  3.],514
[2 2 0 0 2 0 0 1 1],1.11111111111,228,[ 2.  2.  1.  1.  4.  2.  2.  2.  2.],515
[2 1 0 0 1 0 1 3 1],1.22222222222,228,[ 0.  0.  1.  1.  0.  0.  0.  0.  0.],516
[ 0  0  0  0  0  5 -1  1  1],1.22222222222,228,[ 0.  0.  0.  0.  0.  0.  3.  2.  2.],517
[0 2 1 0 0 1 0 0 2],1.44444444444,228,[ 1.  2.  0.  2.  3.  2.  3.  2.  2.],518
[0 0 0 0 0 0 0 2 1],1.33333333333,228,[ 1.  1.  2.  0.  2.  1.  4.  1.  1.],520
[0 0 0 0 0 0 0 0 2],0.222222222222,228,[ 0.  0.  0.  0.  0.  0.  1.  0.  1.],521
[0 1 0 0 1 0 0 0 2],0.444444444444,228,[ 0.  1.  1.  1.  0.  0.  0.  0.  1.],522
[1 2 1 0 1 0 2 1 3],1.33333333333,228,[ 0.  2.  2.  2.  0.  1.  0.  0.  0.],523
[6 1 4 3 1 1 0 0 0],2.33333333333,228,[ 3.  4.  4.  2.  3.  4.  2.  3.  4.],524
[0 0 1 0 0 0 0 0 0],0.222222222222,228,[ 0.  0.  0.  0.  0.  0.  1.  0.  0.],526
[0 0 1 0 0 0 0 0 2],0.888888888889,228,[ 1.  1.  2.  1.  1.  0.  2.  0.  1.],527
[-1  2  2  0  0  0  0  0  3],2.33333333333,228,[ 3.  2.  0.  1.  4.  3.  2.  3.  1.],528
[1 1 0 1 0 0 0 2 1],0.888888888889,228,[ 1.  0.  3.  1.  0.  1.  2.  1.  1.],529
[1 0 0 0 0 4 1 1 1],1.88888888889,228,[ 3.  4.  3.  3.  3.  2.  1.  1.  1.],530
[0 0 0 0 0 0 0 0 1],0.222222222222,228,[ 0.  0.  1.  0.  0.  0.  1.  0.  1.],531
[0 0 1 0 2 0 0 0 1],1.22222222222,228,[ 1.  0.  3.  3.  0.  0.  2.  0.  0.],532
[0 0 1 0 0 0 0 1 1],1.22222222222,228,[ 2.  2.  1.  0.  0.  3.  2.  0.  0.],533
[0 0 0 0 0 0 0 1 0],0.222222222222,228,[ 0.  0.  0.  0.  0.  1.  0.  0.  0.],534
[3 0 5 0 0 0 0 1 4],1.77777777778,228,[ 2.  1.  5.  2.  1.  3.  2.  4.  7.],535
[0 2 0 0 0 2 2 1 3],1.33333333333,228,[ 2.  2.  3.  2.  1.  3.  3.  1.  1.],537
[4 1 2 0 0 2 1 0 1],1.33333333333,228,[ 0.  1.  1.  1.  2.  1.  0.  1.  2.],538
[0 0 0 0 0 0 0 0 1],0.111111111111,228,[ 0.  1.  0.  0.  0.  0.  0.  0.  1.],539
[4 4 3 0 0 0 1 3 2],2.55555555556,228,[ 7.  4.  5.  4.  5.  7.  3.  3.  2.],540
[-2  0  0  2  1  2  0  0  1],1.0,228,[ 1.  0.  1.  0.  1.  1.  1.  0.  0.],541
[2 0 0 1 0 0 1 2 1],1.22222222222,228,[ 1.  0.  2.  1.  2.  2.  0.  0.  0.],543
[0 2 3 0 0 0 1 1 1],1.22222222222,228,[ 0.  1.  0.  1.  3.  0.  0.  1.  3.],544
[1 0 0 0 0 1 0 1 1],0.333333333333,228,[ 0.  1.  0.  0.  0.  1.  0.  1.  0.],545
[1 3 3 1 0 0 1 1 4],1.0,228,[ 1.  1.  3.  2.  0.  0. -2.  1.  1.],546
[0 0 0 1 2 0 1 2 6],1.55555555556,228,[ 1.  0.  3.  5.  0.  0.  1.  1.  3.],547
[0 0 0 0 0 1 0 0 0],0.111111111111,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.],548
[1 1 0 0 0 0 0 0 0],0.333333333333,228,[ 0.  1.  0.  0.  0.  0.  1.  0.  1.],549
[1 0 1 0 1 1 1 1 1],0.888888888889,228,[ 0.  0.  1.  3.  1.  0.  0.  0.  0.],550
[0 0 1 1 0 0 0 1 2],1.11111111111,228,[ 1.  1.  1.  3.  3.  0.  2.  1.  3.],554
[ 0  0  2  2 -1  0  0  1  1],1.66666666667,228,[ 5.  3.  2.  5.  1.  1.  1.  1.  1.],555
[0 0 0 0 0 0 1 0 3],0.222222222222,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  2.],557
[0 0 1 0 0 0 1 0 1],0.555555555556,228,[ 0.  1.  1.  1.  0.  1.  0.  1.  1.],559
[1 0 2 0 0 0 0 6 0],2.33333333333,228,[ 5.  1.  3.  0.  0.  2.  2.  0.  5.],561
[-1  1  0  3  1  0  0  2  6],3.0,228,[ 4.  5.  2.  3.  2.  4.  4.  3.  0.],562
[3 0 2 3 0 1 0 5 1],2.11111111111,228,[ 2.  5.  2.  1.  2.  5.  2.  2.  1.],564
[0 1 0 0 1 2 0 3 2],0.666666666667,228,[ 0.  1.  0.  1.  1.  1.  1.  1.  1.],567
[1 0 0 1 0 0 0 0 0],0.555555555556,228,[ 0.  0.  0.  0.  0.  2.  0.  1.  0.],568
[2 1 1 1 0 1 3 1 1],1.88888888889,228,[ 9.  2.  1.  3.  3.  2.  2.  2.  2.],569
[1 0 1 1 1 1 2 1 1],0.555555555556,228,[ 1.  0.  0.  1.  0.  1.  1.  3.  1.],570
[ 2  0  0  1  0  0 -1  2  2],1.22222222222,228,[ 2.  2.  2.  1.  2.  1.  0.  0.  1.],571
[1 4 2 2 0 1 0 0 2],2.0,228,[ 4.  2.  3.  1.  4.  2.  3.  3.  2.],572
[0 1 0 0 0 0 4 1 1],1.55555555556,228,[ 1.  1.  1.  1.  1.  1.  1.  4.  4.],573
[ 0  1 -1  1  0  0  1  1  1],2.0,228,[ 2.  2.  1.  1.  2.  4.  2.  5.  3.],574
[0 0 0 0 0 0 0 0 0],1.11111111111,228,[ 0.  0.  1.  0.  1.  2.  1.  3.  2.],576
[0 0 0 0 0 0 0 0 0],0.111111111111,228,[ 0.  0.  1.  0.  0.  0.  0.  0.  0.],577
[0 0 2 0 3 0 0 1 4],2.33333333333,228,[ 2.  2.  2.  2.  2.  4.  4.  7.  4.],578
[4 4 0 0 0 0 0 2 2],1.77777777778,228,[ 2.  3.  2.  2.  3.  1.  2.  3.  4.],579
[0 0 0 1 0 1 0 0 0],0.222222222222,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.],581
[0 1 1 2 1 0 2 2 1],0.888888888889,228,[ 2.  1.  3.  1.  1.  0.  1.  1.  0.],582
[0 0 0 1 0 0 0 2 2],0.333333333333,228,[ 0.  0.  0.  1.  0.  0.  0.  0.  1.],583
[0 2 1 1 0 0 0 0 0],0.888888888889,228,[ 0.  1.  0.  0.  0.  0.  2.  1.  2.],584
[1 0 0 0 0 0 0 0 2],1.22222222222,228,[ 1.  1.  2.  1.  1.  1.  2.  2.  1.],585
[0 2 0 0 0 0 0 1 2],2.11111111111,228,[ 2.  2.  3.  3.  2.  1.  2.  7.  2.],586
[ 0  3  0  0  0  0  1 -1  1],1.66666666667,228,[ 1.  1.  2.  2.  1.  1.  3.  2.  2.],587
[0 0 0 0 0 0 0 0 0],0.111111111111,228,[ 0.  0.  0.  1.  0.  0.  0.  0.  0.],588
[0 0 1 2 0 0 0 0 1],0.666666666667,228,[ 0.  0.  0.  0. -2.  1.  0.  0.  1.],589
[0 0 1 0 0 3 2 3 2],1.44444444444,228,[ 4.  2.  2.  2.  1.  2.  2.  2.  1.],590
[3 3 1 4 0 6 3 2 2],2.22222222222,228,[ 2.  2.  2.  3.  5.  3.  1.  6.  4.],591
[ 1 -1  3  1  0  0  1  3  1],1.11111111111,228,[ 0.  3.  0.  1.  0.  0.  1.  2.  0.],593
[0 3 0 1 1 0 1 2 2],1.33333333333,228,[ 1.  1.  2.  2.  1.  3.  2.  3.  1.],594
[2 1 1 3 3 0 0 1 1],1.88888888889,228,[ 0.  3.  0.  1.  0.  2.  3.  0.  2.],595
[1 1 0 3 0 0 0 1 1],1.33333333333,228,[ 4.  1.  1.  2.  2.  1.  1.  3.  2.],596
[3 1 1 0 0 1 1 1 1],0.666666666667,228,[ 1.  0.  1.  0.  1.  1.  2.  1.  0.],597
[0 2 2 0 2 0 0 1 2],3.33333333333,228,[ 5.  7.  3.  2.  3.  4.  3.  7.  5.],598
[ 0  0  0  0 -1  0  0  0  1],0.888888888889,228,[ 3.  2.  1.  0.  0.  1.  0.  0.  1.],601
[1 0 1 0 2 2 1 7 3],3.0,228,[ 7.  2.  4.  1.  3.  6.  5.  2.  2.],602
[0 0 0 0 0 0 0 0 0],0.333333333333,228,[ 0.  0.  0.  0.  0.  0.  2.  1.  0.],603
[2 1 1 0 4 0 1 0 1],1.77777777778,228,[ 1.  1.  5.  5.  2.  3.  1.  1.  1.],604
[2 4 1 2 1 0 1 1 1],2.22222222222,228,[ 2.  1.  1.  4.  4.  6.  5.  2.  2.],605
[0 5 0 0 0 0 1 3 0],2.33333333333,228,[ 1.  2.  3.  3.  3.  4.  2.  2.  2.],606
[ 2  1  1 -1  0  0  0  2  1],3.11111111111,228,[  4.   3.   2.   2.   1.   4.   3.  11.   4.],607
[0 0 0 2 0 1 1 3 2],0.666666666667,228,[ 1.  0.  0.  0.  0.  1.  1.  2.  0.],608
[0 0 0 0 0 0 0 0 2],0.666666666667,228,[ 1.  0.  1.  0.  1.  1.  0.  2.  2.],609
[0 0 0 0 0 1 0 1 1],1.0,228,[ 0.  2.  1.  0.  0.  4.  0.  3.  0.],610
[0 0 0 0 0 0 0 0 1],0.777777777778,228,[ 0.  0.  1.  3.  0.  1.  2.  0.  1.],611
[0 0 0 0 0 0 0 0 0],0.333333333333,228,[ 1.  0.  2.  0.  0.  0.  0.  0.  0.],612
[1],1.0,228,[ 0.],613
[0 0 1 2 0 3 2 1 0],1.55555555556,228,[ 4.  1.  2.  5.  1.  1.  1.  1.  1.],614
[0 2 2 0 2 1 2 0 0],2.66666666667,228,[ 1.  3.  1.  1.  4.  9.  5.  4.  3.],615
[0 0 1 1 1 0 3 2 1],2.22222222222,228,[ 3.  2.  3.  4.  2.  4.  2.  3.  4.],616
[3 0 0 0 0 0 2 1 3],1.11111111111,228,[ 0.  1.  0.  0.  0.  1.  1.  3.  1.],617
[1 3 3 1 0 0 0 0 2],1.22222222222,228,[ 1.  2.  0.  3.  2.  1.  0.  1.  1.],618
[2 0 0 1 1 2 1 0 2],1.66666666667,228,[ 1.  0.  2.  3.  5.  4.  2.  2.  3.],619
[3 3 2 1 1 0 0 1 2],1.11111111111,228,[ 1.  3.  4.  2.  1.  3.  1.  1.  1.],620
[0 1 0 1 1 0 0 1 0],1.33333333333,228,[ 0.  3.  1.  0.  3.  1.  1.  4.  1.],621
[8],8.0,228,[ 0.],622
[1 2 1 0 1 0 1 1 0],0.777777777778,228,[ 1.  1.  0.  2.  1.  1.  0.  1.  1.],623
[0 0 2 1 0 2 2 1 3],1.44444444444,228,[ 2.  2.  0.  0.  1.  1.  1.  0.  1.],625
[2],2.0,228,[ 0.],626
[0 0 1 1 1 1 2 2 1],1.66666666667,228,[ 1.  3.  4.  4.  1.  4.  1.  3.  1.],627
[0 0 0 1 0 0 0 0 2],0.555555555556,228,[ 0.  1.  0. -1.  0.  0.  1.  0.  1.],628
[1 4 0 0 0 0 0 0 0],1.44444444444,228,[ 1.  3.  2.  2.  3.  2.  1.  1.  1.],630
[1 0 0 0 0 1 0 2 2],0.666666666667,228,[ 0.  0.  1.  0.  1.  0.  0.  1.  1.],631
